chrom	start	end	DNase.counts	DNase.counts.RPM	DNase.counts.RPKM	H3K4me3.counts	H3K4me3.counts.RPM	H3K4me3.counts.RPKM	CTCF.counts	CTCF.counts.RPM	CTCF.counts.RPKM	H3K27ac.counts	H3K27ac.counts.RPM	H3K27ac.counts.RPKM
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505604.0	5505605.0	8	0.048507362662756376	48.50736266275638	4	0.024999049879860503	24.999049879860504	0	0.0	0.0	1	0.033554451576815955	33.55445157681596
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505604.0	5505605.0	8	0.048507362662756376	48.50736266275638	4	0.024999049879860503	24.999049879860504	0	0.0	0.0	1	0.033554451576815955	33.55445157681596
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505604.0	5505605.0	8	0.048507362662756376	48.50736266275638	4	0.024999049879860503	24.999049879860504	0	0.0	0.0	1	0.033554451576815955	33.55445157681596
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505604.0	5505605.0	8	0.048507362662756376	48.50736266275638	4	0.024999049879860503	24.999049879860504	0	0.0	0.0	1	0.033554451576815955	33.55445157681596
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	5505651.0	5505652.0	4	0.024253681331378188	24.25368133137819	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0
chr11	61829317.0	61829318.0	16	0.09701472532551275	97.01472532551276	719	4.4935792159049255	4493.579215904925	3	0.13796495165961029	137.96495165961028	11	0.3690989673449755	369.0989673449755
chr11	61829317.0	61829318.0	16	0.09701472532551275	97.01472532551276	719	4.4935792159049255	4493.579215904925	3	0.13796495165961029	137.96495165961028	11	0.3690989673449755	369.0989673449755
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
chr12	54419459.0	54419460.0	19	0.1152049863240464	115.2049863240464	434	2.7123969119648645	2712.3969119648646	1	0.0459883172198701	45.988317219870105	6	0.20132670946089573	201.32670946089573
chr12	54301120.0	54301121.0	3	0.01819026099853364	18.190260998533642	10	0.06249762469965126	62.49762469965126	0	0.0	0.0	0	0.0	0.0
chr12	54301202.0	54301203.0	8	0.048507362662756376	48.50736266275638	3	0.018749287409895378	18.749287409895377	1	0.0459883172198701	45.988317219870105	0	0.0	0.0
chr12	54280193.0	54280194.0	186	1.1277961819090858	1127.7961819090858	126	0.7874700712156059	787.4700712156059	0	0.0	0.0	10	0.3355445157681595	335.5445157681595
